transaction_id,customer_id,date,amount,service_type
T0017667,C02282,10/12/2024,32.69,Transfers
T0017668,C02226,11/3/2024,47.88,Transfers
T0017669,C02682,12/28/2024,107.96,Lending
T0017670,C01496,4/22/2025,35.88,Transfers
T0017671,C01300,12/6/2024,164.67,Airtime
T0017672,C01817,9/21/2024,30.31,Transfers
T0017673,C02429,2/11/2024,57.53,Airtime
T0017674,C01594,4/6/2024,84.47,Transfers
T0017675,C02631,4/17/2024,46.77,Transfers
T0017676,C02326,4/27/2025,46.92,Bills
T0017677,C01068,6/5/2025,15.16,Savings
T0017678,C01872,5/31/2025,49.09,Transfers
T0017679,C01688,1/14/2024,34.9,Lending
T0017680,C01848,2/14/2025,57.62,Transfers
T0017681,C02210,12/11/2024,77.5,Transfers
T0017682,C00137,3/6/2025,41.07,Lending
T0017683,C01900,3/4/2024,96.17,Bills
T0017684,C02186,4/5/2025,48.16,Transfers
T0017685,C02463,1/11/2024,91.69,Bills
T0017686,C02549,4/8/2025,82.85,Lending
T0017687,C01681,5/4/2025,17.83,Bills
T0017688,C00071,6/19/2024,70.83,Transfers
T0017689,C02739,4/10/2024,21.83,Bills
T0017690,C02953,3/9/2024,83.25,Transfers
T0017691,C01425,5/13/2024,96.25,Bills
T0017692,C02470,11/16/2024,13.37,Airtime
T0017693,C01313,1/16/2025,16.32,Transfers
T0017694,C01275,4/13/2024,45.52,Airtime
T0017695,C02245,6/3/2025,72.68,Transfers
T0017696,C01896,3/23/2024,22.93,Transfers
T0017697,C02947,6/23/2024,72.69,Transfers
T0017698,C02094,9/2/2024,124.05,Transfers
T0017699,C01840,5/20/2025,34.5,Airtime
T0017700,C00150,1/28/2025,73.48,Bills
T0017701,C02902,7/30/2024,81.92,Transfers
T0017702,C01991,1/17/2025,50.65,Transfers
T0017703,C00623,2/11/2024,94.28,Transfers
T0017704,C01937,3/18/2024,57.91,Transfers
T0017705,C00320,11/13/2024,39.31,Transfers
T0017706,C01104,2/13/2025,101.39,Airtime
T0017707,C01003,1/14/2024,169.58,Bills
T0017708,C01590,6/12/2024,77.14,Transfers
T0017709,C02526,5/10/2025,46.43,Savings
T0017710,C01571,8/11/2024,74.64,Bills
T0017711,C02930,11/11/2024,47.82,Airtime
T0017712,C00693,7/7/2024,66.71,Savings
T0017713,C00111,2/12/2025,26.99,Savings
T0017714,C02164,12/26/2024,59.85,Bills
T0017715,C01431,6/14/2024,18.9,Transfers
T0017716,C00005,4/17/2024,32,Transfers
T0017717,C00739,6/26/2025,42.5,Bills
T0017718,C01729,6/1/2024,49.22,Savings
T0017719,C02875,4/8/2024,35.41,Transfers
T0017720,C02809,3/6/2025,49.4,Lending
T0017721,C00561,7/31/2024,75.12,Bills
T0017722,C01677,1/19/2024,51.72,Bills
T0017723,C01391,7/25/2024,107.6,Airtime
T0017724,C00231,3/24/2024,33.21,Transfers
T0017725,C00271,11/23/2024,42.96,Airtime
T0017726,C00781,11/3/2024,44.4,Airtime
T0017727,C00440,3/21/2024,51.99,Airtime
T0017728,C01505,10/20/2024,27.38,Transfers
T0017729,C00473,4/27/2025,24.45,Bills
T0017730,C02427,6/5/2025,41.16,Transfers
T0017731,C00664,8/15/2024,66.84,Transfers
T0017732,C02772,9/27/2024,27.9,Transfers
T0017733,C01034,2/26/2024,72.69,Airtime
T0017734,C01125,4/1/2024,53.01,Airtime
T0017735,C01031,12/13/2024,47.72,Savings
T0017736,C00974,2/21/2024,74.93,Savings
T0017737,C02112,10/18/2024,40.57,Bills
T0017738,C02714,1/13/2024,96.65,Transfers
T0017739,C02814,10/22/2024,61.73,Bills
T0017740,C02665,2/9/2024,83.06,Transfers
T0017741,C00792,4/7/2025,54.54,Savings
T0017742,C02578,2/20/2025,23.12,Bills
T0017743,C00759,7/16/2024,93.57,Transfers
T0017744,C02314,2/24/2025,79.85,Transfers
T0017745,C02593,9/6/2024,11.08,Lending
T0017746,C00423,4/28/2025,45.26,Airtime
T0017747,C02210,12/26/2024,76.83,Lending
T0017748,C00689,3/19/2024,50.36,Savings
T0017749,C00939,2/8/2024,43.82,Transfers
T0017750,C01315,7/10/2024,88.88,Savings
T0017751,C00002,3/22/2025,42.52,Lending
T0017752,C02137,6/18/2024,98.62,Transfers
T0017753,C00875,12/10/2024,21.36,Transfers
T0017754,C02617,1/6/2025,63.93,Savings
T0017755,C01982,3/4/2024,123.93,Transfers
T0017756,C02257,1/16/2025,59.71,Savings
T0017757,C02780,3/28/2024,43.06,Savings
T0017758,C01656,1/2/2024,106.87,Transfers
T0017759,C00505,1/2/2024,34.43,Savings
T0017760,C00828,4/26/2025,25.96,Transfers
T0017761,C01163,1/18/2025,37.83,Transfers
T0017762,C00911,3/18/2025,75.52,Bills
T0017763,C00275,7/17/2024,122.54,Transfers
T0017764,C00499,1/29/2025,92.69,Transfers
T0017765,C00362,9/30/2024,78.61,Savings
T0017766,C02830,10/7/2024,27.57,Bills
T0017767,C01702,1/2/2025,26.2,Transfers
T0017768,C02693,8/29/2024,71.35,Lending
T0017769,C01109,8/6/2024,96.67,Transfers
T0017770,C01213,2/25/2025,49.44,Savings
T0017771,C00652,8/27/2024,77.65,Transfers
T0017772,C00212,11/30/2024,38.99,Savings
T0017773,C02897,6/25/2024,139.73,Lending
T0017774,C01331,5/17/2025,34.04,Lending
T0017775,C00834,4/14/2025,32.9,Transfers
T0017776,C00198,2/13/2024,49.57,Transfers
T0017777,C02374,3/16/2025,38.36,Transfers
T0017778,C02959,11/8/2024,87.63,Transfers
T0017779,C02469,1/2/2024,53.15,Savings
T0017780,C00616,3/13/2025,56.88,Transfers
T0017781,C02833,5/13/2025,55.59,Bills
T0017782,C01878,10/30/2024,47.62,Airtime
T0017783,C02738,5/10/2025,96.53,Bills
T0017784,C00057,7/4/2024,27.96,Transfers
T0017785,C00924,2/20/2024,153.49,Airtime
T0017786,C01969,11/4/2024,77.17,Airtime
T0017787,C01479,5/26/2025,54.79,Savings
T0017788,C01713,1/29/2025,123.28,Savings
T0017789,C01656,8/11/2024,37.06,Transfers
T0017790,C02461,10/15/2024,45.68,Lending
T0017791,C01958,9/7/2024,15.43,Bills
T0017792,C01317,8/18/2024,86.32,Airtime
T0017793,C01425,11/15/2024,65.44,Transfers
T0017794,C02042,9/24/2024,73.16,Transfers
T0017795,C02657,8/31/2024,63.91,Airtime
T0017796,C01310,7/26/2024,128.5,Transfers
T0017797,C00451,6/19/2024,14.04,Airtime
T0017798,C00023,4/10/2024,34.87,Savings
T0017799,C02527,2/21/2024,45.96,Bills
T0017800,C02826,1/22/2025,35.99,Airtime
T0017801,C01335,10/25/2024,17.69,Bills
T0017802,C01462,3/6/2024,23.14,Transfers
T0017803,C00699,4/4/2025,48.4,Airtime
T0017804,C00373,6/10/2024,12.11,Bills
T0017805,C02765,4/9/2024,47.45,Savings
T0017806,C00412,3/4/2024,35.37,Bills
T0017807,C00894,6/20/2025,119.28,Savings
T0017808,C01287,5/3/2025,12.24,Lending
T0017809,C00293,12/24/2024,18.73,Transfers
T0017810,C02180,1/4/2024,31.13,Bills
T0017811,C01961,3/23/2024,62.04,Transfers
T0017812,C00976,3/14/2025,68.89,Lending
T0017813,C02750,1/5/2025,134.35,Airtime
T0017814,C01850,3/3/2025,60.59,Bills
T0017815,C02853,1/9/2024,74.2,Savings
T0017816,C01794,3/12/2025,197.39,Bills
T0017817,C00755,11/11/2024,164.08,Transfers
T0017818,C01536,6/11/2025,45.45,Bills
T0017819,C01671,6/29/2025,59.72,Bills
T0017820,C00346,2/16/2025,118.23,Transfers
T0017821,C02800,5/22/2024,44.29,Airtime
T0017822,C02806,1/19/2025,89.91,Bills
T0017823,C01159,3/3/2025,61.36,Transfers
T0017824,C00786,1/27/2025,53.17,Bills
T0017825,C01707,5/5/2024,32.38,Transfers
T0017826,C02066,5/24/2024,12.75,Bills
T0017827,C00885,4/23/2025,57.45,Transfers
T0017828,C00550,5/13/2024,72.77,Lending
T0017829,C02952,3/27/2024,39.87,Airtime
T0017830,C01498,6/7/2025,69.25,Savings
T0017831,C01466,5/16/2025,47.71,Lending
T0017832,C00910,9/3/2024,15.81,Transfers
T0017833,C00817,3/18/2024,155.5,Bills
T0017834,C02054,6/24/2025,58.56,Transfers
T0017835,C00051,3/5/2025,57.14,Lending
T0017836,C01158,2/21/2024,93.72,Savings
T0017837,C01942,9/16/2024,46.14,Lending
T0017838,C02655,5/1/2024,96.82,Savings
T0017839,C00358,11/15/2024,18.74,Transfers
T0017840,C00501,2/7/2025,107.6,Savings
T0017841,C02960,3/27/2024,71.34,Airtime
T0017842,C00004,1/31/2025,16.49,Bills
T0017843,C00124,6/14/2025,27.28,Transfers
T0017844,C01903,10/8/2024,31.68,Bills
T0017845,C00730,3/27/2025,70.28,Transfers
T0017846,C01015,4/29/2024,84.78,Savings
T0017847,C01787,6/16/2024,40.2,Transfers
T0017848,C00500,8/21/2024,90.75,Savings
T0017849,C00173,5/16/2025,100.03,Bills
T0017850,C02355,8/18/2024,39.69,Bills
T0017851,C01274,4/18/2025,63.72,Lending
T0017852,C01309,6/27/2025,58.17,Airtime
T0017853,C01586,6/5/2025,111.19,Transfers
T0017854,C01643,3/17/2024,49.01,Airtime
T0017855,C00172,1/20/2024,204.78,Transfers
T0017856,C01421,5/20/2024,70.1,Bills
T0017857,C00927,3/29/2024,10.48,Transfers
T0017858,C00294,3/23/2025,70.5,Savings
T0017859,C00471,12/25/2024,108.45,Airtime
T0017860,C01672,7/21/2024,121.8,Lending
T0017861,C02582,2/21/2025,218.35,Transfers
T0017862,C00551,3/22/2025,61.95,Transfers
T0017863,C00053,3/20/2025,25.76,Transfers
T0017864,C01403,9/5/2024,102.04,Airtime
T0017865,C02983,2/24/2024,73.23,Lending
T0017866,C00643,3/16/2024,125.92,Airtime
T0017867,C02355,4/16/2025,72.49,Lending
T0017868,C00419,4/12/2025,39.83,Lending
T0017869,C01159,4/9/2024,109.07,Transfers
T0017870,C00343,3/28/2024,160.4,Savings
T0017871,C00655,3/26/2024,71.18,Transfers
T0017872,C00132,6/29/2025,52.92,Bills
T0017873,C01208,5/19/2024,74.97,Transfers
T0017874,C02719,11/19/2024,46.93,Savings
T0017875,C00354,3/27/2024,89.86,Airtime
T0017876,C00960,2/22/2025,39,Airtime
T0017877,C01855,2/11/2025,116.37,Airtime
T0017878,C01545,3/8/2024,45.31,Transfers
T0017879,C01888,7/12/2024,37.62,Airtime
T0017880,C01020,5/19/2024,16.96,Transfers
T0017881,C01817,4/15/2024,56.15,Transfers
T0017882,C00069,7/10/2024,184,Airtime
T0017883,C00497,1/11/2024,97.34,Transfers
T0017884,C01488,1/19/2025,203.81,Savings
T0017885,C02856,2/3/2025,103.11,Savings
T0017886,C02415,12/26/2024,171.03,Bills
T0017887,C02949,5/20/2025,52.4,Lending
T0017888,C00138,9/29/2024,153.16,Savings
T0017889,C00131,3/30/2025,62.68,Lending
T0017890,C02763,1/9/2025,79.43,Bills
T0017891,C02705,11/25/2024,100.39,Bills
T0017892,C01247,1/30/2025,62.54,Savings
T0017893,C01337,5/8/2025,29.42,Lending
T0017894,C00965,9/15/2024,67.68,Transfers
T0017895,C01235,6/15/2024,58.87,Transfers
T0017896,C01837,8/6/2024,80.5,Transfers
T0017897,C00639,2/20/2024,20,Bills
T0017898,C01203,11/27/2024,51.93,Airtime
T0017899,C02905,2/5/2024,59.23,Savings
T0017900,C01179,12/22/2024,26.21,Bills
T0017901,C01232,1/8/2025,124.07,Lending
T0017902,C01222,5/17/2025,46.65,Transfers
T0017903,C02466,12/26/2024,112.42,Lending
T0017904,C02177,11/27/2024,42.06,Savings
T0017905,C02169,8/26/2024,59.43,Airtime
T0017906,C00121,1/26/2025,60.49,Transfers
T0017907,C00968,7/3/2024,115.42,Airtime
T0017908,C02413,5/28/2025,144.47,Bills
T0017909,C01331,12/14/2024,72.24,Lending
T0017910,C00254,9/19/2024,47.29,Transfers
T0017911,C02722,3/7/2025,66.67,Transfers
T0017912,C01412,7/12/2024,396.61,Bills
T0017913,C02209,6/1/2024,39.62,Transfers
T0017914,C01394,7/22/2024,27.99,Transfers
T0017915,C01315,12/26/2024,87.48,Airtime
T0017916,C01525,1/10/2025,8.44,Lending
T0017917,C01608,7/13/2024,163.66,Transfers
T0017918,C02321,12/14/2024,132.23,Transfers
T0017919,C01621,5/4/2025,93.43,Airtime
T0017920,C00162,9/26/2024,48.69,Bills
T0017921,C01295,12/8/2024,82.9,Savings
T0017922,C01160,12/12/2024,56.12,Savings
T0017923,C02853,1/23/2025,48.16,Lending
T0017924,C00271,10/9/2024,90.55,Savings
T0017925,C01904,3/10/2024,58.22,Bills
T0017926,C00347,7/23/2024,57.59,Savings
T0017927,C01555,11/24/2024,107.05,Savings
T0017928,C01307,1/8/2025,57.11,Lending
T0017929,C00214,6/9/2025,111.34,Transfers
T0017930,C01117,9/21/2024,20.14,Airtime
T0017931,C02699,9/18/2024,64.13,Bills
T0017932,C01399,4/27/2025,15.18,Lending
T0017933,C00696,7/24/2024,104.32,Lending
T0017934,C01756,1/9/2025,34.21,Transfers
T0017935,C02752,9/13/2024,65.23,Bills
T0017936,C02699,2/25/2024,75.51,Savings
T0017937,C00619,8/31/2024,102.26,Savings
T0017938,C01357,3/5/2024,46.98,Bills
T0017939,C00788,9/26/2024,55.67,Transfers
T0017940,C00111,12/31/2024,75.22,Transfers
T0017941,C01077,1/4/2024,46.69,Lending
T0017942,C00983,12/15/2024,76.23,Bills
T0017943,C01968,7/22/2024,35.63,Transfers
T0017944,C00044,12/4/2024,30.51,Bills
T0017945,C02913,12/20/2024,101.48,Airtime
T0017946,C01309,2/2/2025,47.65,Transfers
T0017947,C00205,3/25/2024,32.2,Bills
T0017948,C02541,4/2/2024,113.03,Airtime
T0017949,C00723,1/12/2024,22.85,Transfers
T0017950,C00634,5/19/2025,25.83,Transfers
T0017951,C00277,6/18/2024,148.34,Lending
T0017952,C01735,4/27/2024,77.84,Bills
T0017953,C02092,1/17/2025,79.66,Lending
T0017954,C00083,5/19/2024,43.11,Savings
T0017955,C00908,12/9/2024,98.16,Transfers
T0017956,C00236,5/8/2025,101.73,Bills
T0017957,C01166,4/2/2025,44.03,Airtime
T0017958,C00835,3/6/2025,108.93,Lending
T0017959,C02843,11/6/2024,222.48,Transfers
T0017960,C02068,5/8/2024,38.03,Airtime
T0017961,C02120,11/18/2024,54.36,Lending
T0017962,C02620,11/23/2024,45.68,Lending
T0017963,C02047,4/8/2024,73.49,Airtime
T0017964,C01433,5/3/2024,69.2,Transfers
T0017965,C02362,6/2/2025,84.24,Bills
T0017966,C00578,3/1/2025,20.9,Bills
T0017967,C00597,5/19/2025,83.78,Transfers
T0017968,C00834,3/26/2024,108.19,Bills
T0017969,C02627,12/14/2024,22.97,Transfers
T0017970,C01395,6/26/2024,90.72,Savings
T0017971,C01853,2/14/2024,31.91,Transfers
T0017972,C01169,10/13/2024,84.47,Airtime
T0017973,C00245,5/30/2024,63.61,Transfers
T0017974,C01941,3/30/2025,45.59,Transfers
T0017975,C01176,2/23/2025,44.81,Bills
T0017976,C02751,2/28/2025,157.38,Airtime
T0017977,C02661,4/23/2024,21.5,Transfers
T0017978,C01802,1/3/2024,40.76,Transfers
T0017979,C01999,1/31/2025,69.18,Transfers
T0017980,C02324,7/19/2024,52.5,Transfers
T0017981,C02143,2/27/2025,16.32,Transfers
T0017982,C00812,12/3/2024,152.36,Transfers
T0017983,C02546,5/12/2025,67.96,Airtime
T0017984,C02325,4/4/2024,154.12,Bills
T0017985,C01540,10/11/2024,97.79,Lending
T0017986,C02952,1/9/2024,110.61,Lending
T0017987,C00841,2/7/2025,26.89,Bills
T0017988,C01429,6/25/2025,79.78,Transfers
T0017989,C01446,8/18/2024,54.86,Bills
T0017990,C01502,12/30/2024,123.86,Bills
T0017991,C01342,1/18/2024,71.48,Savings
T0017992,C02760,5/13/2025,62.32,Transfers
T0017993,C01587,3/25/2024,197.86,Bills
T0017994,C01385,5/10/2024,25.67,Airtime
T0017995,C00070,5/19/2024,30.35,Bills
T0017996,C00518,3/22/2024,76.21,Savings
T0017997,C01323,9/19/2024,56.72,Bills
T0017998,C00757,5/3/2025,120.11,Transfers
T0017999,C00818,3/3/2024,75.25,Transfers
T0018000,C01068,1/20/2024,19.62,Savings
T0018001,C02899,8/3/2024,80.64,Transfers
T0018002,C02627,10/29/2024,8.05,Transfers
T0018003,C01457,11/30/2024,69.86,Transfers
T0018004,C01761,1/3/2025,30.79,Airtime
T0018005,C01758,4/18/2024,80.75,Bills
T0018006,C01750,9/4/2024,27.88,Savings
T0018007,C02375,8/7/2024,130.83,Airtime
T0018008,C01470,12/31/2024,161.37,Airtime
T0018009,C01724,1/18/2024,20.69,Lending
T0018010,C00485,5/28/2024,29.79,Transfers
T0018011,C02317,9/25/2024,60.97,Transfers
T0018012,C02560,5/31/2024,69.32,Bills
T0018013,C00826,2/9/2025,92.92,Lending
T0018014,C00699,2/16/2024,51.11,Bills
T0018015,C02225,5/31/2025,42.76,Transfers
T0018016,C01919,5/29/2025,65.67,Bills
T0018017,C01888,2/28/2025,42.48,Transfers
T0018018,C00536,1/5/2024,22.81,Bills
T0018019,C02528,10/17/2024,89.09,Airtime
T0018020,C01035,3/22/2024,59.56,Bills
T0018021,C01951,7/28/2024,81.46,Airtime
T0018022,C01473,1/27/2025,43.77,Transfers
T0018023,C00565,1/13/2025,52.08,Bills
T0018024,C00264,4/23/2025,67.47,Airtime
T0018025,C02021,12/17/2024,54.65,Savings
T0018026,C02386,4/18/2024,121.33,Savings
T0018027,C00361,6/11/2025,97.09,Airtime
T0018028,C01258,2/6/2025,67.44,Transfers
T0018029,C00111,6/28/2024,51.2,Lending
T0018030,C02822,9/9/2024,90.78,Savings
T0018031,C01719,10/6/2024,83.62,Savings
T0018032,C02546,5/30/2025,165.69,Bills
T0018033,C00103,6/14/2025,23.27,Transfers
T0018034,C01238,2/3/2024,37.46,Transfers
T0018035,C01768,4/30/2024,22.87,Bills
T0018036,C00978,3/26/2024,112.1,Bills
T0018037,C00124,2/21/2025,31.61,Transfers
T0018038,C01128,6/1/2024,63.97,Transfers
T0018039,C00697,11/2/2024,89.35,Bills
T0018040,C01531,8/3/2024,53.07,Airtime
T0018041,C01124,3/9/2024,78.95,Airtime
T0018042,C00389,10/20/2024,117.68,Transfers
T0018043,C01681,10/26/2024,49.27,Transfers
T0018044,C01771,1/16/2024,121.39,Transfers
T0018045,C01756,8/16/2024,100.88,Transfers
T0018046,C00749,8/8/2024,26.29,Transfers
T0018047,C00771,11/20/2024,86,Bills
T0018048,C00965,6/20/2025,18.72,Transfers
T0018049,C00562,4/20/2024,63.66,Transfers
T0018050,C02965,5/19/2024,56.76,Transfers
T0018051,C01948,4/9/2025,46.95,Airtime
T0018052,C00452,7/1/2024,77.78,Bills
T0018053,C02522,6/4/2024,107.54,Lending
T0018054,C01114,1/25/2024,61.71,Transfers
T0018055,C01764,4/4/2025,38.08,Bills
T0018056,C00139,11/4/2024,85.88,Airtime
T0018057,C00647,7/28/2024,29.33,Lending
T0018058,C01104,6/29/2024,73.24,Airtime
T0018059,C02360,3/1/2025,45.02,Bills
T0018060,C01263,5/29/2025,31.17,Airtime
T0018061,C01956,9/10/2024,61.15,Bills
T0018062,C02420,12/18/2024,51.08,Transfers
T0018063,C02091,1/1/2024,64.59,Savings
T0018064,C01133,5/20/2025,119.69,Lending
T0018065,C01605,9/8/2024,87.93,Savings
T0018066,C01886,7/31/2024,43.52,Airtime
T0018067,C00873,7/14/2024,29.19,Bills
T0018068,C00906,1/27/2025,71.66,Airtime
T0018069,C01478,4/8/2025,38.43,Transfers
T0018070,C02851,6/12/2024,86.63,Transfers
T0018071,C01628,9/3/2024,50.2,Transfers
T0018072,C02594,4/22/2024,48.17,Transfers
T0018073,C00953,2/18/2024,223.48,Savings
T0018074,C01020,1/16/2025,75.63,Savings
T0018075,C00803,2/13/2024,9.45,Savings
T0018076,C01330,11/18/2024,71.07,Lending
T0018077,C02740,4/16/2024,63.58,Savings
T0018078,C01869,6/16/2024,89.96,Savings
T0018079,C00618,4/27/2024,81.46,Savings
T0018080,C00593,7/20/2024,53.64,Bills
T0018081,C02876,5/30/2024,61.53,Savings
T0018082,C02720,5/18/2025,72.1,Lending
T0018083,C01808,5/31/2024,11.27,Bills
T0018084,C02748,5/22/2024,48.61,Airtime
T0018085,C00280,1/18/2025,25.17,Savings
T0018086,C02832,1/29/2025,32.59,Savings
T0018087,C02544,11/14/2024,136.14,Transfers
T0018088,C00472,5/19/2024,74.04,Bills
T0018089,C01925,9/26/2024,28.04,Bills
T0018090,C01694,8/25/2024,27.74,Airtime
T0018091,C01386,6/13/2024,165.85,Bills
T0018092,C00847,2/23/2024,36.9,Transfers
T0018093,C02452,11/7/2024,41.63,Transfers
T0018094,C00945,7/29/2024,61.13,Transfers
T0018095,C02133,11/29/2024,50.92,Transfers
T0018096,C00562,4/7/2025,98.64,Transfers
T0018097,C01261,11/14/2024,45.42,Transfers
T0018098,C00719,1/11/2024,67.62,Transfers
T0018099,C02810,6/28/2025,37.77,Savings
T0018100,C02133,8/4/2024,40.88,Airtime
T0018101,C00938,1/12/2025,36.48,Bills
T0018102,C00182,1/11/2025,36.53,Transfers
T0018103,C02160,2/1/2024,51.37,Transfers
T0018104,C02064,8/2/2024,37.09,Bills
T0018105,C00411,3/27/2025,44.54,Transfers
T0018106,C01291,4/11/2024,54.81,Bills
T0018107,C01418,9/13/2024,166.9,Transfers
T0018108,C01861,2/16/2025,78.52,Savings
T0018109,C01721,8/25/2024,118.47,Lending
T0018110,C00079,7/27/2024,37.27,Bills
T0018111,C00557,8/14/2024,66.03,Transfers
T0018112,C00318,2/19/2024,83.01,Transfers
T0018113,C02464,1/20/2025,40.57,Bills
T0018114,C00533,5/10/2025,71.5,Bills
T0018115,C02075,10/30/2024,48.99,Airtime
T0018116,C01789,7/20/2024,83.21,Transfers
T0018117,C02782,1/17/2025,16.97,Airtime
T0018118,C00470,5/29/2024,57.19,Bills
T0018119,C00129,6/12/2025,41.72,Transfers
T0018120,C02492,4/5/2024,28.99,Lending
T0018121,C01199,2/5/2025,84.21,Transfers
T0018122,C02031,4/22/2024,101,Transfers
T0018123,C02120,4/10/2025,35.49,Transfers
T0018124,C00399,12/6/2024,116.46,Lending
T0018125,C02871,10/18/2024,195.16,Savings
T0018126,C00441,1/3/2024,55.92,Airtime
T0018127,C00350,3/7/2024,115.36,Bills
T0018128,C00485,4/25/2024,11.2,Bills
T0018129,C00746,4/6/2025,10.72,Bills
T0018130,C01878,5/30/2025,100.01,Transfers
T0018131,C01102,10/26/2024,27.36,Transfers
T0018132,C00832,11/16/2024,9.79,Savings
T0018133,C02345,1/9/2025,42.01,Bills
T0018134,C01356,3/2/2025,226.66,Savings
T0018135,C00590,6/20/2025,73.8,Transfers
T0018136,C01224,2/17/2025,47.27,Savings
T0018137,C02450,6/18/2025,55.96,Airtime
T0018138,C02783,3/26/2025,47.14,Lending
T0018139,C02920,9/24/2024,126.34,Bills
T0018140,C00599,2/7/2025,61.18,Transfers
T0018141,C00456,4/8/2024,91.83,Transfers
T0018142,C01451,6/22/2024,38.11,Bills
T0018143,C01488,1/20/2025,51.08,Transfers
T0018144,C02529,5/25/2025,138.67,Bills
T0018145,C02323,4/4/2024,31.36,Bills
T0018146,C02151,4/17/2025,161.56,Transfers
T0018147,C01270,10/8/2024,44.1,Bills
T0018148,C00306,2/22/2025,36.62,Bills
T0018149,C01923,1/17/2024,36.33,Transfers
T0018150,C00359,8/20/2024,43.86,Transfers
T0018151,C02391,5/27/2024,33.31,Transfers
T0018152,C01131,7/7/2024,53.24,Bills
T0018153,C00374,3/24/2025,21.25,Transfers
T0018154,C00418,6/12/2025,103.45,Transfers
T0018155,C01244,1/1/2025,47.5,Airtime
T0018156,C02351,7/26/2024,52.05,Transfers
T0018157,C00385,1/7/2024,47.3,Transfers
T0018158,C00493,9/20/2024,44.04,Airtime
T0018159,C02715,8/21/2024,30.46,Bills
T0018160,C01690,9/26/2024,275.9,Airtime
T0018161,C01442,10/8/2024,13.07,Transfers
T0018162,C00198,6/2/2024,45.67,Airtime
T0018163,C01696,5/28/2025,21.25,Bills
T0018164,C02391,5/12/2025,119.15,Transfers
T0018165,C00319,6/13/2024,40.61,Savings
T0018166,C00510,1/16/2024,124.92,Lending
T0018167,C01558,3/15/2025,62.59,Savings
T0018168,C01509,5/28/2025,111.47,Savings
T0018169,C00245,4/4/2024,42.46,Airtime
T0018170,C01366,1/15/2024,45.01,Transfers
T0018171,C00849,3/19/2024,123.82,Transfers
T0018172,C02774,8/4/2024,41.48,Savings
T0018173,C00979,8/24/2024,104.06,Bills
T0018174,C01883,10/20/2024,84.09,Bills
T0018175,C00082,8/10/2024,73.64,Transfers
T0018176,C01962,8/1/2024,123.16,Bills
T0018177,C02659,9/25/2024,44.41,Bills
T0018178,C00904,10/2/2024,47.37,Bills
T0018179,C02049,6/19/2025,102.58,Transfers
T0018180,C02658,11/18/2024,122.95,Airtime
T0018181,C01297,11/21/2024,49.39,Transfers
T0018182,C01197,6/2/2025,68.84,Transfers
T0018183,C02832,7/22/2024,47.71,Transfers
T0018184,C02701,12/8/2024,172.86,Bills
T0018185,C01749,4/26/2025,59.8,Transfers
T0018186,C01600,10/5/2024,24.09,Transfers
T0018187,C01593,2/9/2025,63.05,Transfers
T0018188,C02017,9/13/2024,66.47,Bills
T0018189,C00142,1/25/2025,155.37,Transfers
T0018190,C02020,4/15/2025,32.37,Transfers
